Recorded,StreetName,dog_foul,vandalism,graffiti,weeds,detritus,fly_posting,bin_count,number_overflowing,smoking,drinks,confectionary,fast_food,pedestrian_individual,business,domestic,construction,animal_faeces,other
26/04/2010,Cluny Drive,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
26/04/2010,Moredunvale Way,2,1,1,1,1,1,0,0,1,0,1,0,1,0,0,0,1,0
26/04/2010,Mayfield Terrace,1,1,1,1,1,1,0,0,1,0,1,0,1,0,0,0,0,0
26/04/2010,Millar Place,1,1,1,1,1,1,0,0,1,0,1,0,1,0,0,0,0,0
26/04/2010,Gillsland Park,1,1,1,1,1,1,0,0,1,0,1,0,1,0,0,0,0,0
26/04/2010,Lady raod,1,1,1,1,1,1,0,0,0,1,1,0,1,0,0,0,0,0
26/04/2010,Murdonevale grove,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
26/04/2010,Wilton Road,1,1,1,2,2,1,0,0,0,0,1,1,1,0,0,0,0,0
26/04/2010,Hyvot Mill Drive,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
26/04/2010,Cameron Toll Lade,1,1,1,2,2,1,0,0,1,1,0,0,1,0,0,0,0,0
26/04/2010,Carnbee Crescent,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0
26/04/2010,Marshall Street,1,1,1,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0
26/04/2010,Summerhall Square,1,1,1,1,1,1,0,0,1,1,0,0,1,0,0,0,0,0
26/04/2010,Melville Terrace,2,1,1,1,1,1,0,0,0,1,0,1,1,0,0,0,1,0
14/04/2010,Murrayburn Road,1,1,1,1,1,1,0,0,0,1,0,0,1,0,0,0,0,0
14/04/2010,Murrayburn Road,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
14/04/2010,Wheatfield Terrace,1,1,1,2,2,1,0,0,1,0,1,0,1,0,0,0,0,0
14/04/2010,Lewis Terrace,1,1,1,1,1,1,0,0,0,1,1,0,1,0,0,0,0,0
14/04/2010,Gardners Crescent ,1,1,1,1,1,1,0,0,1,1,0,0,1,0,0,0,0,0
14/04/2010,Shnadon Street,1,1,1,1,1,1,0,0,1,0,1,0,1,0,0,0,0,0
14/04/2010,Cowan Road,1,1,1,1,2,1,0,0,0,1,1,0,1,0,0,0,0,0
14/04/2010,Meggetland Wynd,1,1,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0
14/04/2010,Firrhill Drive,1,1,1,1,2,1,0,0,1,1,1,1,1,0,0,0,0,0
14/04/2010,Oxgangs Street,1,1,1,2,2,1,0,0,0,1,1,1,1,0,0,0,0,0
14/04/2010,Oxgangs Row,1,1,1,2,2,1,0,0,1,0,0,1,1,0,0,0,0,0
14/04/2010,Caiystane Drive,1,1,1,1,2,1,0,0,0,1,0,1,1,0,0,0,0,0
14/04/2010,Buckstone Terrace,1,1,1,1,1,1,0,0,0,0,1,1,1,0,0,0,0,0
14/04/2010,Otterburn Park,1,1,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0
14/04/2010,Munro Drive,1,1,1,1,2,1,0,0,1,0,1,1,1,0,0,0,0,0
14/04/2010,Pentland Place,1,1,1,1,2,1,0,0,1,1,0,1,1,0,0,0,0,0
14/04/2010,Mansfield Road,1,1,1,1,2,1,0,0,0,1,1,1,1,0,0,0,0,0
14/04/2010,Deanpark ,1,1,1,1,2,1,0,0,1,0,1,1,1,0,0,0,0,0
14/04/2010,Redhall Road,1,1,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0
14/04/2010,Parkhead View,1,1,1,1,2,1,0,0,1,0,1,0,1,0,0,0,0,0
14/04/2010,West fairbrae crescent,1,1,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0
14/04/2010,Wilkieston Road Ratho,1,1,1,1,1,1,0,0,1,0,0,1,1,0,0,0,0,0
14/04/2010,Moray Park Terrace,1,1,1,2,2,1,0,0,1,1,0,1,1,0,0,0,0,0
14/04/2010,Fishwives Causeway,1,1,1,3,2,1,0,0,1,1,1,0,1,0,0,0,0,0
14/04/2010,Sydney Place,2,1,1,2,2,1,0,0,1,0,1,0,1,0,0,0,1,0
14/04/2010,Bath Street Lane,1,1,1,2,2,1,0,0,1,0,1,0,1,0,0,0,0,0
14/04/2010,Bellfield Lane,1,1,1,2,3,1,0,0,1,1,0,1,1,0,0,0,0,0
14/04/2010,Bellfield Street,1,1,1,2,2,1,0,0,1,1,0,1,1,0,0,0,0,0
14/04/2010,Eastfield,1,1,1,1,2,1,0,0,1,1,0,0,1,0,0,0,0,0
14/04/2010,Castlepark Gait,1,1,1,2,2,1,0,0,1,1,1,1,1,0,1,0,0,0
14/04/2010,Old Church Lane,1,1,1,2,3,1,0,0,1,1,1,0,1,0,0,0,0,0
14/04/2010,Abercorn Drive,1,1,1,2,2,1,0,0,1,0,0,1,1,0,0,0,0,0
14/04/2010,Abercorn Grove,1,1,1,2,2,1,0,0,1,0,1,1,1,0,0,1,0,0
29/04/2010,Salamander Yards,1,1,1,1,1,1,0,0,1,0,0,0,1,1,0,0,0,0
29/04/2010,Pattison Street,2,1,1,1,2,1,0,0,1,0,0,0,1,0,0,0,1,0
29/04/2010,Duncan Place,1,1,1,2,2,1,0,0,1,0,1,0,1,0,0,0,0,0
29/04/2010,Academy Street,1,1,1,1,2,1,0,0,1,0,0,0,1,0,0,0,0,0
29/04/2010,East hermitage,1,1,1,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0
29/04/2010,Albion Place,1,1,1,1,1,2,0,0,1,1,1,0,1,0,0,0,0,0
29/04/2010,Kirk Street,1,1,1,2,2,1,0,0,1,0,0,0,1,0,0,0,0,0
29/04/2010,Parliament Street,1,1,1,2,2,1,0,0,1,0,0,0,1,0,0,0,0,0
29/04/2010,Sandport Street,1,1,1,2,1,1,0,0,1,0,0,1,1,0,0,0,0,0
29/04/2010,Carfae park,1,1,1,1,2,1,0,0,1,0,1,1,1,0,0,0,0,0
29/04/2010,Carfrae Road,1,1,1,2,2,1,0,0,0,1,0,0,1,0,0,0,0,1
29/04/2010,Ferrt Gait Drive,1,1,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0
29/04/2010,East Pilton Farm Wynd,1,1,1,1,2,1,0,0,1,0,0,0,1,0,0,0,0,0
29/04/2010,Granton Terrace,1,1,1,2,2,1,0,0,1,1,0,0,1,0,0,0,0,0
29/04/2010,Primrose Bank Road,1,1,1,2,2,1,0,0,1,0,1,1,1,0,0,0,0,0
29/04/2010,Beresford Place,1,1,1,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0
29/04/2010,Beresford Terrace,1,1,1,1,2,1,0,0,1,0,0,0,1,0,0,0,0,1
29/04/2010,Craighall Avenue,1,1,1,2,2,1,0,0,1,0,0,0,0,1,1,0,0,0
29/04/2010,Annfield Street,1,1,1,2,1,1,0,0,1,0,1,0,1,0,0,0,0,1
29/04/2010,Dudley Grove,1,1,1,4,2,1,0,0,1,0,0,0,1,0,0,0,0,0
29/04/2010,Bonnington Avenue,1,1,1,2,2,1,0,0,1,0,0,0,1,0,0,0,0,1
26/04/2010,Marshall Street,1,1,1,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0
26/04/2010,Summerhall Square,1,1,1,1,1,1,0,0,1,1,0,0,1,0,0,0,0,0
26/04/2010,Melville Terrace,2,1,1,1,1,1,0,0,0,1,0,1,1,0,0,0,1,0
09/06/2010,Bellevue Crescent,1,1,1,1,2,1,0,0,1,0,1,0,1,0,0,0,0,0
09/06/2010,Dublin Street,1,1,1,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0
09/06/2010,South Gayfield Lane,1,1,1,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0
09/06/2010,Waverley Park,2,1,1,2,2,1,0,0,1,1,1,0,1,0,1,0,1,0
09/06/2010,Bulls Close,2,1,1,2,2,1,0,0,1,1,1,0,1,0,1,0,1,0
09/06/2010,Cockburn Street,1,1,1,2,2,1,0,0,1,0,0,0,1,0,0,0,0,0
09/06/2010,Spittal Street,1,1,1,2,2,1,0,0,1,0,0,0,1,0,0,0,0,0
09/06/2010,Chuckie Pend,1,1,1,2,2,1,0,0,1,0,0,0,1,0,0,0,0,0
09/06/2010,Conference Square,1,1,1,2,2,1,0,0,1,0,0,0,1,0,0,0,0,0
10/06/2010,Tytler Court,1,1,1,1,1,1,0,0,1,0,1,0,1,0,0,0,0,0
24/06/2010,Pennywell Gardens,1,1,2,3,3,1,0,0,1,1,0,0,1,0,0,0,0,0
24/06/2010,Ferry Gair Drive,1,1,1,1,1,1,0,0,1,1,0,0,1,0,0,0,0,0
24/06/2010,Easter Drylaw,1,1,1,2,2,1,0,0,1,1,1,0,1,0,0,0,0,0
24/06/2010,Easter Drylaw Grove,1,1,1,3,2,1,0,0,0,1,0,0,1,0,0,0,0,0
24/06/2010,Hillpark Terrace,1,1,1,1,2,1,0,0,1,0,0,0,1,0,0,0,0,0
24/06/2010,Craigleith Road,1,1,1,2,2,1,0,0,1,1,1,0,1,0,0,0,0,0
24/06/2010,Craigleith Road,1,1,1,2,2,1,0,0,1,1,1,0,1,0,0,0,0,0
26/06/2010,West Werberside,1,1,1,2,2,1,0,0,1,0,0,0,1,0,0,0,0,0
26/06/2010,Arboretum Avenue,2,1,1,2,2,1,0,0,1,1,0,0,1,0,0,0,1,0
26/06/2010,Grierson Avenue,1,1,1,3,2,1,0,0,1,0,0,0,1,0,0,0,0,0
26/06/2010,Boswall Loan,1,1,1,3,2,1,0,0,1,1,0,0,1,0,0,0,0,0
26/06/2010,Boswall Loan,2,1,2,2,2,1,0,0,1,1,0,0,1,0,0,0,1,0
26/06/2010,Saltire Street ,1,1,1,2,1,1,0,0,1,0,0,0,1,0,0,0,0,0
26/06/2010,Laverock Bank Avenue - South,1,1,1,2,2,2,0,0,1,0,0,0,1,0,0,0,0,0
26/06/2010,Bleachfield ,1,1,1,2,2,1,0,0,1,1,0,0,1,0,0,0,0,0
26/06/2010,Spey Terrace,1,1,1,2,2,1,0,0,1,1,1,0,1,0,0,0,0,0
26/06/2010,Beadalbane Street,1,1,2,1,1,1,0,0,1,1,1,1,1,0,0,0,0,0
26/06/2010,Commercial Wharf,1,1,1,2,2,1,0,0,1,1,1,0,1,1,0,0,0,0
26/06/2010,Industrial Road,1,2,2,2,1,1,0,0,1,1,0,0,1,0,0,0,0,0
26/06/2010,Ryehill Avenue,1,1,1,1,1,1,0,0,1,0,1,0,1,0,0,0,0,0
26/06/2010,Annandale street lane,1,1,1,1,1,1,0,0,1,0,1,0,1,0,0,0,0,0
23/06/2010,Ashley Terrace,1,1,1,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0
23/06/2010,Cluny Place,1,1,1,1,3,1,0,0,0,0,0,0,1,0,0,0,0,0
23/06/2010,Newbattle Terrace,1,1,1,1,2,1,0,0,1,0,0,0,1,0,0,0,0,0
23/06/2010,Barclay Place,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
23/06/2010,Warrender Park Crescent,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
23/06/2010,Boroughloch,1,1,1,2,2,1,0,0,1,0,1,0,1,0,0,0,0,0
23/06/2010,Potterow,1,1,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0
23/06/2010,St Leonards Bank,1,1,1,2,2,1,0,0,1,0,0,0,1,0,0,0,0,0
23/06/2010,Findhorn Place,1,1,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0
23/06/2010,Granby Road,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
23/06/2010,Ross Place,1,1,1,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0
23/06/2010,Rankin Avenue,1,1,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0
23/06/2010,Gordon terrace,1,1,1,1,3,1,0,0,0,0,1,0,1,0,0,0,0,0
23/06/2010,Kingston Avenue,1,1,1,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0
23/06/2010,Moredunvale Loan,1,1,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0
23/06/2010,Cadogan Road,1,1,1,2,3,1,0,0,0,0,1,0,1,0,0,0,0,0
23/06/2010,Carnbee Park,1,1,1,2,3,1,0,0,0,0,1,1,1,0,0,0,0,0
23/06/2010,Lasswade Road,1,1,1,1,3,1,0,0,1,0,0,1,1,0,0,0,0,0
23/06/2010,Lasswade Road,1,1,1,1,3,1,0,0,1,1,0,0,1,0,0,0,0,0
10/06/2010,North Street Ratho,1,1,1,2,1,1,0,0,1,0,1,0,1,0,0,0,0,0
10/06/2010,East Hermiston,1,1,1,2,1,1,0,0,1,1,1,0,1,0,0,0,0,0
10/06/2010,Bankhead Medway0,1,1,1,2,3,1,0,0,1,1,1,0,1,0,0,0,0,0
10/06/2010,Wester Hailes Road,1,1,1,2,2,1,0,0,1,1,1,0,1,0,0,0,0,0
10/06/2010,Wester Hailes Road,1,1,1,2,2,1,0,0,1,1,0,0,1,0,0,0,0,0
10/06/2010,Dumbryden Drive,1,1,1,2,2,1,0,0,1,0,1,0,1,0,0,0,0,0
10/06/2010,Grant Avenue,1,1,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0
10/06/2010,Harlaw Road,1,1,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0
10/06/2010,Thorburn Grove,1,1,1,2,2,1,0,0,1,0,0,0,1,0,0,0,0,0
10/06/2010,Woodhall Avenue0,1,1,1,2,2,1,0,0,1,0,1,0,1,0,0,0,0,0
10/06/2010,Cherry Tree Place,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
10/06/2010,Clayhills Grove,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
10/06/2010,Deanpark Court,1,1,1,2,2,1,0,0,1,1,1,0,1,0,0,0,0,0
10/06/2010,Arnott Gardens,1,1,1,2,1,1,0,0,1,0,1,0,1,0,0,0,0,1
10/06/2010,Peatville Terrace,1,1,1,1,1,1,0,0,1,1,1,0,1,0,0,0,0,0
10/06/2010,Craiglockhart Place,1,1,1,2,1,1,0,0,0,0,1,0,1,0,0,0,0,0
10/06/2010,South Steil,1,1,1,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0
10/06/2010,Meggetland View,1,1,1,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0
10/06/2010,Darly Gait,1,1,1,2,1,1,0,0,1,0,1,0,1,0,0,0,0,0
10/06/2010,Ardmillan Terrace Lane,1,1,1,2,2,1,0,0,1,0,1,0,1,0,0,0,0,0
10/06/2010,Wheatfield road,1,1,1,2,2,1,3,0,1,1,1,0,1,0,1,0,0,0
10/06/2010,Stenhouse Crescent,3,1,1,2,3,1,0,0,1,1,1,0,1,0,0,0,1,0
24/06/2010,Borthwick Place,1,1,1,3,3,1,0,0,0,0,1,1,1,0,1,0,0,0
24/06/2010,Roseburn Avenue,1,1,1,4,4,1,0,0,1,1,1,0,1,0,0,0,0,0
24/06/2010,Corstorphine Hill Avenue,1,1,1,4,3,1,0,0,0,0,1,0,1,0,0,0,0,0
24/06/2010,Corstorphine House Terrace,1,1,1,3,3,1,0,0,1,0,1,0,1,0,0,0,0,0
24/06/2010,North Gyle Loan,1,1,1,3,2,1,0,0,0,0,1,0,1,0,0,0,0,0
24/06/2010,South Maybury,1,1,1,2,2,1,0,0,1,0,1,1,1,0,0,0,0,0
24/06/2010,Gyle Avenue,1,1,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0
24/06/2010,Barnton Park Drive,1,1,1,2,4,1,0,0,0,0,1,0,1,0,0,0,0,0
24/06/2010,Cramond Terrace,1,1,1,3,2,1,0,0,0,0,1,0,1,0,0,0,0,0
24/06/2010,The Green,1,1,1,4,3,1,0,0,0,1,0,0,1,0,0,0,0,0
24/06/2010,The Green,1,1,1,4,3,1,0,0,1,1,0,0,1,0,0,0,0,0
24/06/2010,Cammo Road,1,1,1,3,3,1,0,0,1,0,1,0,1,0,0,0,0,0
24/06/2010,Cammo Road,1,1,1,3,3,1,0,0,1,1,0,0,1,0,0,0,0,0
24/06/2010,Milton Farm Road,1,1,1,4,3,1,0,0,1,1,0,0,1,0,0,0,0,0
24/06/2010,Milton Farm Road,1,1,1,4,3,1,0,0,0,0,1,0,1,0,0,0,0,0
24/06/2010,Milton Farm Road,1,1,1,4,3,1,0,0,1,1,0,0,1,0,0,0,0,0
24/06/2010,Scotstoun Avenue,1,1,1,3,2,1,1,0,1,0,1,0,1,0,0,0,0,0
24/06/2010,Scotstoun Avenue,1,1,1,3,1,1,1,0,1,0,1,0,1,0,0,0,0,0
24/06/2010,Scotstoun Avenue,1,1,1,2,1,1,2,0,1,1,1,0,1,0,0,0,0,0
24/06/2010,Echline Place,1,1,1,2,2,1,0,0,0,0,1,0,0,1,0,0,0,0
24/06/2010,Echline Park,1,1,1,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0
24/06/2010,Echline Gardens,1,1,1,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0
24/06/2010,Forth Terrace,1,1,1,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0
24/06/2010,Old Liston Road,1,1,1,1,3,3,0,0,1,1,1,0,1,0,0,0,0,0
25/06/2010,Cleekim Drive,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
25/06/2010,Cleekim Drive,1,1,1,2,1,1,0,0,0,1,0,0,1,0,0,0,0,0
25/06/2010,Parrotshot,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
25/06/2010,Park Avenue,1,1,1,2,1,1,0,0,0,1,0,0,1,0,0,0,0,0
25/06/2010,Park Avenue,2,1,1,1,1,1,0,0,1,0,0,0,1,0,0,0,1,0
25/06/2010,Rosefield Place,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
25/06/2010,Pipe Street,1,1,1,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0
25/06/2010,Sydney Terrace,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
25/06/2010,Piershill Lane,1,1,1,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0
25/06/2010,Sunnybank,1,1,1,2,1,1,0,0,1,0,0,0,1,0,0,0,0,0
25/06/2010,Comely Green Place,1,1,1,2,1,1,0,0,1,0,0,0,1,0,1,0,0,0
25/06/2010,Queens Park Avenue,1,1,1,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0
25/06/2010,Duddingston Gardens South,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
12/10/2010,Silverknowes Hill,1,1,1,1,2,1,0,0,0,0,1,0,1,0,0,0,0,0
12/10/2010,Cramond Green,1,1,1,1,2,1,0,0,1,0,0,0,1,0,0,0,0,0
12/10/2010,North lawn Terrace,1,1,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0
12/10/2010,Craigleith Rise,1,1,1,1,2,1,0,0,0,0,1,0,1,0,0,0,0,0
12/10/2010,Glendevon Grove,1,1,1,2,1,1,0,0,1,0,0,0,1,0,0,0,0,0
12/10/2010,Stanhope Street,1,1,1,1,2,1,0,0,1,0,1,0,1,0,0,0,0,0
12/10/2010,Corstorphine Park Gardens,1,1,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0
12/10/2010,Dovecot Road,1,1,1,2,2,1,0,0,1,0,1,0,1,0,0,0,0,0
12/10/2010,Corstorphine Bank Drive,1,1,1,1,2,1,0,0,1,1,1,0,1,0,0,0,0,0
12/10/2010,Dunollie Court,1,1,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0
12/10/2010,Braehead Loan,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
12/10/2010,Essex Road,1,1,1,2,2,1,0,0,1,0,0,0,1,0,0,0,0,0
12/10/2010,Brighouse Park Rigg,1,1,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0
12/10/2010,North Bughtlinfield,1,1,1,2,1,1,0,0,1,0,1,0,1,0,0,0,0,0
12/10/2010,Turnhouse Road,1,1,1,1,1,1,0,0,1,1,0,0,1,0,0,0,0,0
12/10/2010,Turnhouse Road,1,1,1,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0
12/10/2010,Dundas Mains S.Queensferry,1,1,1,1,1,1,0,0,1,0,1,0,1,0,0,0,0,0
12/10/2010,Stewart Terrace SQ,1,1,1,1,1,1,0,0,1,0,1,0,1,0,0,0,0,0
12/10/2010,Maitland Road,1,1,1,2,2,1,0,0,1,0,1,0,1,0,0,0,0,0
12/10/2010,Harvest Road,1,1,1,1,1,1,0,0,1,0,1,0,1,0,0,0,0,0
15/10/2010,Gogar Station,1,1,1,1,1,1,0,0,1,0,1,0,1,0,0,0,0,1
15/10/2010,Lauriston Park,1,1,1,2,1,1,0,0,1,0,0,1,1,0,0,0,0,0
15/10/2010,Quarry Close,1,1,1,3,2,1,0,0,1,0,0,0,1,0,0,0,0,0
15/10/2010,Gilmore Street,1,1,1,2,2,1,0,0,1,1,1,0,1,0,0,0,0,0
15/10/2010,Grange Terrace,1,1,1,2,2,1,0,0,0,0,1,1,1,0,1,0,0,0
15/10/2010,Coben Road,1,1,1,1,2,1,0,0,0,1,1,0,1,0,0,0,0,0
15/10/2010,Lussielaw Road,1,1,1,2,2,1,0,0,0,1,0,0,1,0,0,0,0,0
15/10/2010,Liberton Road,1,1,1,2,2,1,0,0,1,1,0,0,1,0,0,0,0,0
15/10/2010,Nether Craigour,1,1,1,1,2,1,0,0,1,1,0,0,1,0,0,0,0,0
15/10/2010,Nellfield,1,1,1,1,1,1,0,0,0,1,0,1,1,0,1,0,0,0
15/10/2010,Goodtrees Gardens,1,1,2,2,2,1,0,0,1,1,0,0,1,0,0,0,0,0
15/10/2010,Carnbee Crecent,1,1,1,1,2,1,0,0,1,1,1,0,1,0,0,0,0,0
15/10/2010,Lasswade Bank,1,1,1,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0
15/10/2010,Southhouse Loan,1,1,1,1,2,1,0,0,0,1,1,0,1,0,0,0,0,0
15/10/2010,Bramdean Grove,1,1,1,3,3,1,0,0,1,1,0,0,1,0,0,0,0,0
15/10/2010,Cluny Avenue,1,1,1,2,3,1,0,0,0,1,1,0,1,0,0,0,0,0
15/10/2010,Craighouse Avenue,2,1,1,2,2,1,0,0,1,0,1,0,1,0,0,0,1,0
15/10/2010,Mid Gillsland Road,1,1,1,2,2,1,0,0,0,1,1,1,1,0,0,0,0,0
26/10/2010,Meadowfield Terrace,1,1,1,1,1,1,0,0,0,1,0,0,1,0,1,0,0,0
26/10/2010,Meadowfield Court,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
26/10/2010,Royal Park Terrace,1,1,1,1,1,1,0,0,1,0,0,0,1,1,0,0,0,0
26/10/2010,Duke Walk,1,1,1,1,3,1,0,0,0,1,0,0,1,0,0,0,0,0
26/10/2010,Meadowbank Terrace,1,1,1,1,1,1,0,0,0,1,0,0,1,0,0,0,0,0
26/10/2010,Restalrig Square,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
26/10/2010,Loganlea Place,1,1,1,1,1,1,0,0,0,1,1,0,1,0,0,0,0,0
26/10/2010,Duddingston Grove East,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
26/10/2010,Brunstane Road,1,1,1,1,1,1,0,0,0,1,0,0,1,0,0,1,0,0
26/10/2010,Hillcoat Place,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
26/10/2010,Corbiewynd,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0
22/10/2010,Cheyne Street,1,1,1,2,2,2,0,0,1,1,0,0,1,0,0,0,0,0
22/10/2010,Miller Row,2,1,1,2,2,1,0,0,1,1,1,0,1,0,0,0,1,0
22/10/2010,Blink Bonny Road,2,1,1,2,2,1,0,0,0,1,0,0,1,0,0,0,1,0
22/10/2010,Corbiehill Road,1,1,1,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0
22/10/2010,Silverknowes View,2,1,1,2,2,1,0,0,1,1,1,0,1,0,0,0,1,0
22/10/2010,Lower Granton road,2,1,2,2,2,1,0,0,1,1,1,0,1,0,0,0,1,0
22/10/2010,Lower Granton road,2,1,2,2,2,1,0,0,1,1,1,1,1,0,0,0,1,0
22/10/2010,Lower Granton road,1,1,1,2,2,1,0,0,1,1,0,0,1,0,0,0,0,0
22/10/2010,Spencer Place,1,1,1,2,2,1,0,0,1,1,0,0,1,0,0,0,0,0
22/10/2010,Laverockbank Gdns,1,1,1,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0
22/10/2010,Newhaven Road,1,1,1,2,2,1,0,0,1,0,0,1,1,0,0,0,0,0
22/10/2010,Prince Regent Street,1,1,2,2,2,1,0,0,1,1,1,0,1,1,0,0,1,0
22/10/2010,Madeira Place,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
22/10/2010,New Cut Rigg,1,1,1,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0
22/10/2010,Bleachfield,1,1,1,2,2,1,0,0,1,1,1,0,1,0,1,0,0,0
22/10/2010,Burns Place ,1,1,1,2,2,1,0,0,1,0,0,1,1,0,0,0,0,0
22/10/2010,Pilrig gardens,2,1,2,2,2,1,0,0,1,1,1,0,1,0,0,0,1,0
22/10/2010,Iona Street,1,1,2,2,2,1,0,0,1,1,1,1,1,0,1,0,1,0
22/10/2010,Duke Place,1,1,1,3,2,2,0,0,1,1,1,0,1,0,0,0,0,0
22/10/2010,Ryehill Gardens,1,1,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0
22/10/2010,East Claremont Street,1,1,1,2,2,1,0,0,1,0,1,0,1,0,0,0,1,0
22/10/2010,East Claremont Street,1,1,1,2,2,1,0,0,1,0,1,1,1,0,0,0,0,0
28/10/2010,Carrubbers Close,1,1,3,2,1,1,0,0,1,1,1,1,1,1,0,0,1,1
28/10/2010,Fountain Close,1,1,2,1,2,1,0,0,1,0,0,0,1,0,0,0,0,0
28/10/2010,Kyle Place,1,1,2,4,3,1,0,0,1,0,0,0,1,0,0,0,0,0
28/10/2010,Marshall Court,1,1,1,3,2,1,0,0,1,1,0,0,1,0,0,0,0,0
28/10/2010,York Place,1,1,2,2,2,1,0,0,1,1,0,1,1,0,0,0,0,0
28/10/2010,York Lane,1,1,1,2,3,1,0,0,1,1,0,0,1,1,1,0,0,0
28/10/2010,Dublin street lane,1,1,2,2,2,1,0,0,1,1,0,0,1,0,0,0,0,0
28/10/2010,York Place,1,1,1,2,2,1,0,0,1,0,0,0,1,0,0,0,0,0
28/10/2010,Abercromby Place,1,1,1,2,3,1,0,0,1,0,0,1,1,0,0,0,0,1
28/10/2010,Abercromby Place,1,1,1,2,2,1,0,0,1,1,0,0,1,0,0,0,0,0
28/10/2010,Lothian Road,1,1,1,2,2,1,2,0,1,0,1,0,1,0,0,0,0,0
28/10/2010,Lothian Road,1,1,1,2,2,1,1,0,1,0,0,0,1,0,1,0,0,0
28/10/2010,Lothian Road,1,1,1,2,2,1,1,0,1,1,0,0,1,0,0,0,0,0
29/10/2010,Cathcart Place,1,1,1,3,2,1,0,0,1,1,0,0,1,0,0,0,0,0
29/10/2010,Wheatfield Terrace,1,1,1,2,2,1,1,0,1,1,0,1,1,0,0,0,0,0
29/10/2010,Sighthill Grove,1,1,1,2,2,1,0,0,0,0,0,1,1,0,0,0,0,0
29/10/2010,Quarrybank End,1,1,1,3,3,1,0,0,1,0,0,0,1,0,0,0,0,0
29/10/2010,Broomhouse Street South,1,1,1,2,2,1,0,0,1,0,0,0,1,0,0,0,0,0
29/10/2010,Broomhouse Place South,1,1,1,2,1,1,0,0,1,1,1,0,1,0,0,0,0,0
