896,Bramdean View,EH10 6JX,3,55.9154578,-3.205925,17/09/2008,3,1,1,1,1,2,1,0,0,1,0,0,0,1,0,0,0,0,0
897,Granton Park Avenue,EH5 1HS,7,55.9804506,-3.2320521,02/02/2011,3,1,1,1,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0
898,Craigleith Hill Avenue,EH4 2JR,4,55.9601118,-3.2365182,13/04/2009,3,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
899,Lee Crescent,EH15 1LW,11,55.9514008,-3.1140017,,3,1,1,1,1,2,1,0,0,1,1,0,0,1,0,0,0,0,0
900,Hutchison Road,EH14 1RD,2,55.9305716,-3.2435557,,3,1,1,1,2,1,1,0,0,0,0,0,0,1,0,0,0,0,0
901,Munro Drive,EH13 0EG,5,55.9013238,-3.2618073,14/04/2010,3,1,1,1,1,2,1,0,0,1,0,1,1,1,0,0,0,0,0
902,Klondyke Street,EH21 8SQ,11,55.9348243,-3.0892041,12/09/2008,3,1,1,1,1,2,1,0,0,1,0,1,0,1,0,0,0,0,0
903,Gilmore Park,EH3 9RU,2,55.9418992,-3.2119812,14/10/2008,2,1,1,3,3,2,1,0,0,1,1,1,1,1,0,0,0,0,0
904,Pipe Street,EH15 1BS,11,55.9550621,-3.1166901,25/06/2010,2,1,1,1,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0
905,Clovenstone Gardens,EH14 3EU,10,55.9134889,-3.2733163,05/09/2008,2,1,1,1,2,2,1,0,0,1,1,1,1,1,0,0,0,0,0
906,Roseburn Cliff,EH12 6AW,15,55.9460762,-3.2343867,09/06/2009,3,2,1,1,2,4,1,0,0,1,0,0,0,1,0,0,0,1,0
907,Priestfield Gardens,EH16 5JN,17,55.9343354,-3.1567118,24/06/2008,3,1,1,1,2,1,1,0,0,1,0,1,0,1,0,0,0,0,0
908,Churchhill Place,EH10 4BT,3,55.9319379,-3.2078669,,2,1,1,1,1,2,1,0,0,1,0,0,0,1,0,0,0,0,0
909,Eltringham Terrace,EH14 1RZ,2,55.9323819,-3.2456425,,2,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
910,Barntalloch Court,EH12 8UE,9,55.9463945,-3.3066019,27/10/2009,3,1,1,1,2,2,1,0,0,1,0,0,0,1,0,0,0,0,0
911,Kingsburgh Crescent,EH5 1JF,7,55.9817012,-3.2327827,02/02/2011,3,1,1,1,2,2,1,0,0,1,0,0,0,1,0,0,0,0,0
912,Chuckie Pend,EH3 8BG,6,55.9461412,-3.2067025,09/06/2010,1,1,1,1,2,2,1,0,0,1,0,0,0,1,0,0,0,0,0
913,Lower Joppa,EH15 2ER,11,55.9501711,-3.0992214,22/02/2011,3,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
914,Telford Gardens,EH4 2PU,4,55.9641121,-3.2393939,,3,1,1,1,2,2,1,0,0,0,0,1,0,1,0,0,0,0,0
915,Bellfield Terrace,EH15 2BJ,11,55.9529282,-3.1086623,12/09/2008,2,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
916,Craiglockhart View,EH14 1BX,2,55.9239535,-3.237964,22/02/2011,3,1,1,1,1,1,1,0,0,1,1,0,0,1,0,0,0,0,0
917,Baberton Crescent,EH14 5BW,10,55.9069826,-3.2793751,28/04/2009,3,1,1,1,2,2,1,0,0,1,0,0,0,1,0,0,0,0,0
918,Pier Place,EH6 4LP,8,55.9807356,-3.1963039,08/09/2009,2,1,1,2,2,2,1,0,0,1,1,1,1,1,0,0,0,0,1
919,Blinkbonny Road,EH4 3HY,4,55.9525849,-3.2369297,27/01/2010,3,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
920,The Green,EH4 5AF,14,55.9663392,-3.2708799,24/06/2010,3,1,1,1,4,3,1,0,0,0,1,0,0,1,0,0,0,0,0
921,Sleigh Drive,EH7 6ER,1,55.962176,-3.1528416,10/10/2008,3,2,1,1,2,2,1,0,0,1,0,1,0,1,0,0,0,1,0
922,Belgrave Place,EH4 3AN,4,55.9541508,-3.2196724,28/04/2008,3,1,1,1,2,2,1,0,0,1,0,1,0,1,0,0,0,0,0
923,Montgomery Place West,EH7 5EZ,12,55.9598465,-3.1785899,14/12/2008,2,2,1,2,2,2,2,1,0,1,0,1,1,1,0,0,0,1,1
924,Baronscourt Terrace,EH8 7EP,1,55.9536292,-3.1441146,07/04/2008,3,1,1,1,2,2,1,0,0,0,0,0,0,0,0,1,0,0,0
925,South Learmonth Avenue,EH4 1PE,4,55.9556055,-3.22054,20/10/2009,2,1,1,1,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0
926,Craigleith Crescent,EH4 3JR,15,55.9537252,-3.2435552,27/01/2010,3,1,1,1,1,2,1,0,0,1,0,0,0,1,0,0,0,0,0
927,Saughtonhall Circus,EH12 5RE,15,55.9429672,-3.2496312,23/06/2009,3,1,1,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0
928,East Camus Place,EH10 6QZ,5,55.9049345,-3.2119219,10/06/2010,3,1,1,1,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0
929,Stark'S Cottages,EH13 9EF,5,55.9109201,-3.2306332,09/09/2009,3,1,1,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0
930,Dreghorn Link,EH13 9QR,5,55.9012529,-3.2320782,28/04/2009,3,1,1,1,2,3,1,0,0,1,1,0,0,1,0,0,0,0,0
